"","x"
"2499",11
"2500",11
"2501",11
"2502",11
"2503",11
"2504",11
"2505",11
"2506",11
"2507",11
"2508",11
"2509",11
"2510",11
"2511",11
"2512",11
"2513",11
"2514",11
"2515",11
"2516",11
"2517",11
"2518",11
"2519",11
"2520",11
"2521",11
"2522",11
"2523",11
"2524",11
"2525",11
"2526",11
"2527",11
"2528",11
"2529",11
"2530",11
"2531",11
"2532",11
"2533",11
"2534",11
"2535",11
"2536",11
"2537",11
"2538",11
"2539",11
"2540",11
"2541",11
"2542",11
"2543",11
"2544",11
"2545",11
"2546",11
"2547",11
"2548",11
"2549",11
"2550",11
"2551",11
"2552",11
"2553",11
"2554",11
"2555",11
"2556",11
"2557",11
"2558",11
"2559",11
"2560",11
"2561",11
"2562",11
"2563",11
"2564",11
"2565",11
"2566",11
"2567",11
"2568",11
"2569",11
"2570",11
"2571",11
"2572",11
"2573",11
"2574",11
"2575",11
"2576",11
"2577",11
"2578",11
"2579",11
"2580",11
"2581",11
"2582",11
"2583",11
"2584",11
"2585",11
"2586",11
"2587",11
"2588",11
"2589",11
"2590",11
"2591",11
"2592",11
"2593",11
"2594",11
"2595",11
"2596",11
"2597",11
"2598",11
"2599",11
"2600",11
"2601",11
"2602",11
"2603",11
"2604",11
"2605",11
"2606",11
"2607",11
"2608",11
"2609",11
"2610",11
"2611",11
"2612",11
"2613",11
"2614",11
"2615",11
"2616",11
"2617",11
"2618",11
"2619",11
"2620",11
"2621",11
"2622",11
"2623",11
"2624",11
"2625",11
"2626",11
"2627",11
"2628",11
"2629",11
"2630",11
"2631",11
"2632",11
"2633",11
"2634",11
"2635",11
"2636",11
"2637",11
"2638",11
"2639",11
"2640",11
"2641",11
"2642",11
"2643",11
"2644",11
"2645",11
"2646",11
"2647",11
"2648",11
"2649",11
"2650",11
"2651",11
"2652",11
"2653",11
"2654",11
"2655",11
"2656",11
"2657",11
"2658",11
"2659",11
"2660",11
"2661",11
"2662",11
"2663",11
"2664",11
"2665",11
"2666",11
